"","key","country","site","cluster","plot","siteid","longitude","latitude","year","plotcultmgd","postoposeq","vegstructure","severeero","rdr50","trees","shrubs","cropland","forest","grassland","wooded_grassland","grasslandall","bushland","shrubland","wetland","dom_landuse"
"232","uuid:d130fb11-5353-4040-b785-a731c54c41ac","sri_lanka","laggala",8,2,"laggala_8_2",80.8456,7.67266,2024,0,"bottomland","grassland",1,0,1,1,0,0,1,0,1,0,0,0,"other"
"233","uuid:7b228b57-6696-44f4-96cd-3f9e47f5c990","sri_lanka","laggala",8,3,"laggala_8_3",80.8451,7.67367,2024,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"234","uuid:39e34e1d-9ad7-405f-82a3-9fb4e8ddcbab","sri_lanka","laggala",8,4,"laggala_8_4",80.8481,7.66922,2024,0,"bottomland","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"235","uuid:ed0f9abd-0fce-4c4e-b82a-009af86f477d","sri_lanka","laggala",8,5,"laggala_8_5",80.8495,7.66972,2024,0,"bottomland","grassland",0,1,1,1,0,0,1,0,1,0,0,0,"other"
"236","uuid:1ef69d40-ff6b-42ca-ac73-890bccc6979c","sri_lanka","laggala",8,6,"laggala_8_6",80.845,7.67105,2024,1,"bottomland","wooded_grassland",0,0,1,1,0,0,0,1,1,0,0,0,"woodlot"
"237","uuid:c91fd988-70c0-41cf-9a6a-ea862313be47","sri_lanka","laggala",8,7,"laggala_8_7",80.851,7.66969,2024,0,"bottomland","wooded_grassland",1,1,1,1,0,0,0,1,1,0,0,0,"protected_area"
"238","uuid:23ebb4b0-f2db-4c74-91b6-2f3fa5d7b499","sri_lanka","laggala",8,8,"laggala_8_8",80.8478,7.66959,2024,0,"bottomland","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"239","uuid:c30d6018-2c49-4a70-a32e-7dd394495f4f","sri_lanka","laggala",8,9,"laggala_8_9",80.8434,7.67372,2024,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"240","uuid:8f376d5e-f385-402d-9255-c51cc251cd28","sri_lanka","laggala",8,10,"laggala_8_10",80.8491,7.6706,2024,0,"bottomland","grassland",0,1,1,0,0,0,1,0,1,0,0,0,"other"
"241","uuid:eb44768f-2262-4627-9806-e530d1d3f490","sri_lanka","laggala",8,12,"laggala_8_12",80.8479,7.66735,2024,0,"bottomland","grassland",0,1,1,1,0,0,1,0,1,0,0,0,"other"
"242","uuid:d0df055a-e0d5-40a2-9ecd-a28f086ce63e","sri_lanka","laggala",9,2,"laggala_9_2",80.8691,7.59766,2024,0,"midslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"243","uuid:91218651-b731-4b1a-867c-d7b689f13c91","sri_lanka","laggala",9,3,"laggala_9_3",80.869,7.60431,2024,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"244","uuid:f47d5d95-e5cf-44c2-b855-473a879506d1","sri_lanka","laggala",9,4,"laggala_9_4",80.8704,7.59734,2024,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"245","uuid:b1cfaf3f-9593-4bd6-8132-35089dfb6be6","sri_lanka","laggala",9,5,"laggala_9_5",80.8674,7.60049,2024,0,"midslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"246","uuid:f5e607c2-036f-4fd1-a71d-631459a8b0e5","sri_lanka","laggala",9,7,"laggala_9_7",80.8679,7.6026,2024,0,"midslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"247","uuid:3af6fae4-2dda-4770-ba51-7ef0b9d8f83f","sri_lanka","laggala",9,8,"laggala_9_8",80.8718,7.60285,2024,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"248","uuid:73054a8c-10d6-4a9b-9b81-c2cf16477362","sri_lanka","laggala",9,9,"laggala_9_9",80.8696,7.59464,2024,0,"midslope","thicket",1,1,1,1,0,0,0,0,0,0,0,0,"protected_area"
"249","uuid:e3a2637c-5596-4921-883d-fafc76b463d8","sri_lanka","laggala",9,12,"laggala_9_12",80.8686,7.59466,2024,0,"midslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"250","uuid:a7a58a46-872f-48a8-8f7a-65eb091dfc7d","sri_lanka","laggala",9,13,"laggala_9_13",80.8702,7.5978,2024,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"251","uuid:9ec7e628-d468-439a-8dcd-58c74c558cdc","sri_lanka","laggala",9,14,"laggala_9_14",80.8681,7.60326,2024,0,"midslope","forest",1,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"252","uuid:8192a57b-ce6a-4af1-a87c-e0f5c972e215","sri_lanka","laggala",10,1,"laggala_10_1",80.8583,7.61856,2024,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"253","uuid:87e3889b-a67c-4396-92a8-adba0e66df3c","sri_lanka","laggala",10,4,"laggala_10_4",80.8617,7.62004,2024,0,"midslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"254","uuid:0ac3d290-dffb-4cc9-a307-c5c37927cfa5","sri_lanka","laggala",10,5,"laggala_10_5",80.8572,7.62435,2024,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"255","uuid:f9566005-1e88-4be3-a017-c522f1baa394","sri_lanka","laggala",10,8,"laggala_10_8",80.8568,7.61753,2024,0,"footslope","grassland",1,0,1,1,0,0,1,0,1,0,0,0,"fallow"
"256","uuid:4219661e-118f-45a7-b024-cb7c7e8fc4b4","sri_lanka","laggala",10,9,"laggala_10_9",80.8579,7.62039,2024,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"257","uuid:9aa52d43-c133-434c-866c-2a06a34e9a57","sri_lanka","laggala",10,10,"laggala_10_10",80.8594,7.62205,2024,0,"midslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"258","uuid:8b8bf796-ae24-45b5-ae77-6593e120e489","sri_lanka","laggala",10,11,"laggala_10_11",80.8619,7.61943,2024,0,"ridge_crest","thicket",1,1,1,1,0,0,0,0,0,0,0,0,"protected_area"
"259","uuid:99072caf-e98e-4666-bdb1-ef7f328e135d","sri_lanka","laggala",10,12,"laggala_10_12",80.8582,7.62193,2024,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"260","uuid:6dc60854-30e3-43d4-9018-cbb57a5c1009","sri_lanka","laggala",10,14,"laggala_10_14",80.8607,7.61567,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"261","uuid:d13d55fa-0df8-4c39-bcad-bc823feebcee","sri_lanka","laggala",10,15,"laggala_10_15",80.8596,7.62044,2024,0,"midslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"262","uuid:7d6d3b7c-e99b-4c62-86e1-c2392c4aabb6","sri_lanka","laggala",13,1,"laggala_13_1",80.8867,7.60283,2024,0,"footslope","forest",0,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"263","uuid:f383557c-79b8-4dd2-b169-f3e29bd240ef","sri_lanka","laggala",13,2,"laggala_13_2",80.8909,7.59946,2024,0,"footslope","forest",1,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"264","uuid:f9cb3583-cd9a-4a44-9b3b-4ff03f97e72d","sri_lanka","laggala",13,3,"laggala_13_3",80.8898,7.59736,2024,0,"footslope","grassland",1,0,0,0,0,0,1,0,1,0,0,0,"other"
"265","uuid:d92e799c-a3da-490e-95c0-06a8cc342edd","sri_lanka","laggala",13,4,"laggala_13_4",80.887,7.60432,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"266","uuid:515123cb-b25a-423a-a7f9-48b3b5422b3f","sri_lanka","laggala",13,6,"laggala_13_6",80.8919,7.60108,2024,0,"footslope","forest",0,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"267","uuid:0f021949-2933-4a9e-a6fd-54687a084314","sri_lanka","laggala",13,9,"laggala_13_9",80.89,7.5981,2024,1,"footslope","wooded_grassland",1,1,1,1,0,0,0,1,1,0,0,0,"protected_area"
"268","uuid:b2bc1212-01cf-4fe5-8b36-dd45ed0fa707","sri_lanka","laggala",13,11,"laggala_13_11",80.8943,7.60387,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"269","uuid:9d34c277-bb7d-4566-8142-ae32d8c96c61","sri_lanka","laggala",13,12,"laggala_13_12",80.8862,7.59912,2024,0,"footslope","forest",0,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"270","uuid:f4849847-cd47-4853-a8b1-8dc3f707d7de","sri_lanka","laggala",13,14,"laggala_13_14",80.8938,7.60276,2024,0,"footslope","forest",1,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"271","uuid:eb459657-5bf1-4ae1-a4e6-6733a61538be","sri_lanka","laggala",13,15,"laggala_13_15",80.8874,7.59957,2024,0,"footslope","grassland",1,1,0,1,0,0,1,0,1,0,0,0,"protected_area"
"272","uuid:1d562c09-b1a8-429f-9214-be1552e1c2d6","sri_lanka","laggala",14,1,"laggala_14_1",80.8893,7.62521,2024,0,"ridge_crest","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"protected_area"
"273","uuid:8910efa7-5d50-436f-bad6-bba7091a3798","sri_lanka","laggala",14,3,"laggala_14_3",80.8965,7.62076,2024,0,"footslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"274","uuid:42440146-1efc-49ff-aaab-316fdc6ec109","sri_lanka","laggala",14,4,"laggala_14_4",80.8956,7.62599,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"275","uuid:42228634-0824-4c09-ab37-c4db5f825d1a","sri_lanka","laggala",14,5,"laggala_14_5",80.8974,7.61746,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"276","uuid:3a239a38-cfbd-4969-a6d5-ce596f8437f1","sri_lanka","laggala",14,6,"laggala_14_6",80.896,7.6207,2024,0,"footslope","thicket",0,1,1,1,0,0,0,0,0,0,0,0,"protected_area"
"277","uuid:c16c8176-541a-4f6a-be5d-6956adc9871c","sri_lanka","laggala",14,7,"laggala_14_7",80.897,7.62539,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"278","uuid:1c5bac58-a7ae-48aa-a374-ac5014006782","sri_lanka","laggala",14,11,"laggala_14_11",80.8966,7.62044,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"279","uuid:fc288a4f-cbe8-44b2-b8f4-4811b4d51658","sri_lanka","laggala",14,12,"laggala_14_12",80.8961,7.61902,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"280","uuid:bcc6d2b0-e248-4e05-8cc7-a307c1956ebb","sri_lanka","laggala",14,13,"laggala_14_13",80.8966,7.62741,2024,0,"footslope","bushland",1,1,1,1,0,0,0,0,0,1,0,0,"protected_area"
"281","uuid:752191ed-473a-443b-b864-a18c7d6af741","sri_lanka","laggala",14,14,"laggala_14_14",80.8921,7.62586,2024,0,"footslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"282","uuid:c7d2db1b-db2e-4b63-bb63-93c22f2edc1f","sri_lanka","laggala",15,2,"laggala_15_2",80.8955,7.64166,2024,0,"footslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"protected_area"
"283","uuid:12f78d65-3123-4197-8603-2fb7cf877426","sri_lanka","laggala",15,5,"laggala_15_5",80.8924,7.64128,2024,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"284","uuid:03cf1dd1-6d2b-4983-8644-616806d0d20c","sri_lanka","laggala",15,7,"laggala_15_7",80.8979,7.63914,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"285","uuid:e0fed12f-af8a-448d-b19e-547d4fd9187b","sri_lanka","laggala",15,9,"laggala_15_9",80.8973,7.64598,2024,0,"midslope","other",0,1,1,1,0,0,0,0,0,0,0,0,"protected_area"
"286","uuid:4f19c435-0810-47f8-8253-bfd631e52ae1","sri_lanka","laggala",15,10,"laggala_15_10",80.8978,7.64047,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"287","uuid:6ef121be-13b5-49a3-a4b7-fd1e09330dfd","sri_lanka","laggala",15,11,"laggala_15_11",80.8979,7.64555,2024,0,"footslope","forest",0,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"288","uuid:08a4f102-15d3-4fa3-9361-ce4b83f588c7","sri_lanka","laggala",15,12,"laggala_15_12",80.8953,7.64438,2024,0,"midslope","other",0,1,1,1,0,0,0,0,0,0,0,0,"protected_area"
"289","uuid:320708c8-b325-4d90-b715-dd51936b647d","sri_lanka","laggala",15,13,"laggala_15_13",80.8955,7.6384,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"290","uuid:c0004393-a40f-445d-8595-30ebd592b782","sri_lanka","laggala",15,14,"laggala_15_14",80.8957,7.64537,2024,0,"midslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"protected_area"
"291","uuid:fa2b0997-13f2-4ec2-b49e-e3b12543face","sri_lanka","laggala",15,15,"laggala_15_15",80.8949,7.64592,2024,0,"ridge_crest","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"protected_area"
"292","uuid:9bcf0ee6-e722-4f5e-81f7-044abd0aaf6e","sri_lanka","laggala",16,1,"laggala_16_1",80.8927,7.66484,2024,0,"ridge_crest","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"293","uuid:f5b33dd4-6cc0-4bd0-9773-535e15b102a7","sri_lanka","laggala",16,3,"laggala_16_3",80.8954,7.6666,2024,0,"ridge_crest","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"294","uuid:9672d771-d056-4222-aa57-f8ebe8a29773","sri_lanka","laggala",16,4,"laggala_16_4",80.8935,7.66337,2024,0,"footslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"295","uuid:4521ee6d-19f2-4455-9892-473556725822","sri_lanka","laggala",16,7,"laggala_16_7",80.8936,7.6703,2024,0,"footslope","forest",1,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"296","uuid:b748c33c-d58e-45b6-8329-a9ceb00e5ec6","sri_lanka","laggala",16,8,"laggala_16_8",80.8923,7.66971,2024,0,"ridge_crest","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"297","uuid:037ccfd7-2837-4b44-8ce4-bc3d040c6ad9","sri_lanka","laggala",16,9,"laggala_16_9",80.8908,7.66961,2024,0,"midslope","bushland",1,1,1,1,0,0,0,0,0,1,0,0,"protected_area"
"298","uuid:d79a844e-2731-4c44-b76f-759242e38c2e","sri_lanka","laggala",16,12,"laggala_16_12",80.892,7.66318,2024,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"299","uuid:bcc331c0-1fbe-4f69-99b2-31b87bb1eafb","sri_lanka","laggala",16,13,"laggala_16_13",80.8891,7.67157,2024,0,"footslope","forest",0,0,1,1,0,1,0,0,0,0,0,0,"protected_area"
"300","uuid:7fd1d594-8e73-438e-ac03-d95de3df6862","sri_lanka","laggala",16,14,"laggala_16_14",80.8959,7.66646,2024,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"301","uuid:053cfe4d-1205-4ffd-aae8-c7a06cd3c149","sri_lanka","laggala",16,15,"laggala_16_15",80.8915,7.66816,2024,0,"midslope","bushland",1,1,1,1,0,0,0,0,0,1,0,0,"protected_area"
"302","uuid:46090464-aa9d-461c-b95b-360a18602958","sri_lanka","matale",1,1,"matale_1_1",80.6035,7.52386,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"303","uuid:44ffbc78-ca77-4bc0-be29-99292437f1b7","sri_lanka","matale",1,2,"matale_1_2",80.5976,7.5292,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"304","uuid:ec983140-2e3d-4f62-939e-05778294746b","sri_lanka","matale",1,4,"matale_1_4",80.6015,7.52744,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"fallow"
"305","uuid:2f56a820-ae76-46e0-a797-6a996b6a3fe7","sri_lanka","matale",1,5,"matale_1_5",80.6005,7.52233,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"woodlot"
"306","uuid:4fdb5c1b-19fa-4d2c-8a9d-8c16a7376404","sri_lanka","matale",1,7,"matale_1_7",80.6029,7.52471,2021,1,"footslope","cropland",0,0,0,1,1,0,0,0,0,0,0,0,"annual_crop"
"307","uuid:7d5394f1-8587-4141-b944-5bc62da8f1b2","sri_lanka","matale",1,8,"matale_1_8",80.5987,7.52077,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"annual_agroforestry"
"308","uuid:25df1770-0353-404d-81ec-2d5fe1d36912","sri_lanka","matale",1,11,"matale_1_11",80.6043,7.52126,2021,0,"footslope","forest",0,0,1,1,0,1,0,0,0,0,0,0,"fallow"
"309","uuid:4f72440b-6494-4771-9d70-0c8cb46c49e6","sri_lanka","matale",1,12,"matale_1_12",80.6018,7.52109,2021,1,"footslope","other",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"310","uuid:74e31922-9dac-4e1e-b5ff-01ec41050089","sri_lanka","matale",1,15,"matale_1_15",80.602,7.52601,2021,1,"footslope","cropland",0,0,1,0,1,0,0,0,0,0,0,0,"annual_crop"
"311","uuid:f127f574-6b2a-4aec-8e5c-5778963852f8","sri_lanka","matale",2,0,"matale_2_0",80.607,7.5441,2021,0,"footslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"fallow"
"312","uuid:5c65c03f-0a66-4131-b920-170554f3a72f","sri_lanka","matale",2,1,"matale_2_1",80.6062,7.54534,2021,1,"footslope","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"fallow"
"313","uuid:e087558d-8043-416d-8c64-cf30cb336f58","sri_lanka","matale",2,4,"matale_2_4",80.6071,7.54833,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"314","uuid:50eb65c2-b5a6-47eb-8717-4361dbf10282","sri_lanka","matale",2,5,"matale_2_5",80.6049,7.54955,2021,1,"midslope","other",0,1,1,1,0,0,0,0,0,0,0,0,"fallow"
"315","uuid:5da9fb39-a457-49a3-9c25-cca440b08c05","sri_lanka","matale",2,6,"matale_2_6",80.6035,7.54823,2021,1,"midslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"fallow"
"316","uuid:0ce13bce-2915-4308-8044-8ccbcdf53287","sri_lanka","matale",2,7,"matale_2_7",80.6077,7.54722,2021,1,"midslope","forest",0,0,1,1,0,1,0,0,0,0,0,0,"fallow"
"317","uuid:dc040083-7f1c-46df-b73a-37d7068d1d14","sri_lanka","matale",2,9,"matale_2_9",80.6063,7.54757,2021,1,"midslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"318","uuid:3b53b348-d197-4aa3-a906-cf8309a22402","sri_lanka","matale",2,11,"matale_2_11",80.6035,7.54777,2021,1,"midslope","shrubland",0,0,1,1,0,0,0,0,0,0,1,0,"perennial_agroforestry"
"319","uuid:4477019a-4747-480c-8cf6-33ff846d0122","sri_lanka","matale",2,13,"matale_2_13",80.6071,7.54605,2021,0,"midslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"fallow"
"320","uuid:5fb01a7c-206b-4c01-abb7-8198dd30d792","sri_lanka","matale",2,14,"matale_2_14",80.6094,7.54639,2021,1,"upland","cropland",1,0,1,1,1,0,0,0,0,0,0,0,"annual_agroforestry"
"321","uuid:ff3840dd-1102-4367-bd14-8a350e529c98","sri_lanka","matale",3,1,"matale_3_1",80.608,7.57037,2021,1,"ridge_crest","bushland",1,1,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"322","uuid:bf5a89a1-b3c9-4dab-bac6-1533b190f285","sri_lanka","matale",3,2,"matale_3_2",80.6072,7.56281,2021,1,"footslope","woodland",1,0,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"323","uuid:b4aba014-eca7-4c30-a169-d15d36268b41","sri_lanka","matale",3,4,"matale_3_4",80.6032,7.56911,2021,1,"bottomland","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"324","uuid:a7ac0c30-d79a-4104-8940-21f92ef200c3","sri_lanka","matale",3,5,"matale_3_5",80.6126,7.56851,2021,1,"footslope","bushland",1,0,0,0,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"325","uuid:ccbb62e3-32f9-4057-874e-06243dc76316","sri_lanka","matale",3,6,"matale_3_6",80.6126,7.56249,2021,1,"midslope","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"326","uuid:a4b90f45-e662-4c4e-b1e0-ac23a8c1bb82","sri_lanka","matale",3,7,"matale_3_7",80.607,7.56424,2021,1,"footslope","cropland",1,0,0,1,1,0,0,0,0,0,0,0,"annual_crop"
"327","uuid:60fb670f-72c6-419a-b095-0006b6944a7d","sri_lanka","matale",3,8,"matale_3_8",80.6053,7.56423,2021,1,"footslope","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"328","uuid:552d55a8-26b4-41c1-a1d3-fef379733fbb","sri_lanka","matale",3,11,"matale_3_11",80.6078,7.57111,2021,1,"midslope","woodland",1,0,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"329","uuid:78c3eb99-dbe0-40ec-a344-cbe0a99d6596","sri_lanka","matale",3,13,"matale_3_13",80.6057,7.56462,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"330","uuid:6fadae62-7343-4691-80d6-aaa440e315f8","sri_lanka","matale",3,14,"matale_3_14",80.6082,7.57141,2021,1,"midslope","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"331","uuid:b51d2a0d-88e9-4d7e-abb3-e435e6765275","sri_lanka","matale",4,3,"matale_4_3",80.6134,7.58271,2021,1,"footslope","woodland",1,0,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"332","uuid:700f84dd-7c83-4f9a-8f04-026ea41262cf","sri_lanka","matale",4,4,"matale_4_4",80.6114,7.58833,2021,1,"footslope","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"fallow"
"333","uuid:b9580be5-72ec-4e98-bbf4-93f29a2fdc25","sri_lanka","matale",4,5,"matale_4_5",80.6044,7.5811,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"334","uuid:2dc52806-367d-4aa1-a75b-e8cee84f9238","sri_lanka","matale",4,6,"matale_4_6",80.6095,7.58619,2021,1,"bottomland","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"335","uuid:a334705f-0794-4c3b-9a1f-cf0b199742b4","sri_lanka","matale",4,8,"matale_4_8",80.6106,7.58241,2021,1,"bottomland","cropland",0,0,0,1,1,0,0,0,0,0,0,0,"annual_crop"
"336","uuid:85c571c6-1699-4514-bffd-5fc8bf68d45d","sri_lanka","matale",4,9,"matale_4_9",80.6049,7.58513,2021,1,"bottomland","other",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"337","uuid:f2265ce0-c79e-47ef-a930-3522d18d961c","sri_lanka","matale",4,11,"matale_4_11",80.6124,7.58548,2021,1,"bottomland","cropland",1,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"338","uuid:545244d4-256a-4889-9c0d-0acbae69dce0","sri_lanka","matale",4,12,"matale_4_12",80.6064,7.58233,2021,1,"bottomland","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"339","uuid:69e7220c-c5bb-4ac0-a1a9-98d480c4d509","sri_lanka","matale",4,13,"matale_4_13",80.613,7.58944,2021,1,"bottomland","thicket",0,0,1,1,0,0,0,0,0,0,0,0,"fallow"
"340","uuid:868131db-8ae0-4387-9029-f58dc240f006","sri_lanka","matale",4,14,"matale_4_14",80.6121,7.58993,2021,1,"bottomland","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"perennial_crop"
"341","uuid:c8c905df-c11c-422b-853c-ce85699c7503","sri_lanka","matale",5,1,"matale_5_1",80.6294,7.51818,2021,1,"bottomland","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"342","uuid:5b128a72-614e-41fb-90b4-1e16aefb0ffb","sri_lanka","matale",5,3,"matale_5_3",80.6225,7.51894,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"343","uuid:12786e43-a8d6-414a-b1c4-40b6d9767f9a","sri_lanka","matale",5,4,"matale_5_4",80.6229,7.52098,2021,1,"bottomland","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"perennial_crop"
"344","uuid:c74abe4e-fab9-46b6-b673-dce8da833a15","sri_lanka","matale",5,6,"matale_5_6",80.6294,7.52063,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"345","uuid:86b5f3d0-023f-4c7a-b5b6-918504112525","sri_lanka","matale",5,7,"matale_5_7",80.6285,7.51555,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"fallow"
