"","key","country","site","cluster","plot","siteid","longitude","latitude","year","plotcultmgd","postoposeq","vegstructure","severeero","rdr50","trees","shrubs","cropland","forest","grassland","wooded_grassland","grasslandall","bushland","shrubland","wetland","dom_landuse"
"346","uuid:e7082399-dd11-44e9-958a-8bff8cc9bdd5","sri_lanka","matale",5,8,"matale_5_8",80.6272,7.51718,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"347","uuid:4b9d58b5-edc4-42c2-9498-1eb7c240790b","sri_lanka","matale",5,9,"matale_5_9",80.6284,7.51956,2021,1,"upland","thicket",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"348","uuid:986fc9b3-f178-450b-b825-65cd0848eb7a","sri_lanka","matale",5,12,"matale_5_12",80.6273,7.52299,2021,1,"bottomland","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"349","uuid:07ce68ba-bad0-4b8d-8dbf-eb38bcaca376","sri_lanka","matale",5,13,"matale_5_13",80.6224,7.52349,2021,0,"footslope","other",0,0,1,0,0,0,0,0,0,0,0,0,"other"
"350","uuid:671715a1-4fb6-4939-b997-24128ddf3b70","sri_lanka","matale",5,15,"matale_5_15",80.6222,7.51648,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"351","uuid:e5baeeb4-7c7f-438d-8d36-ab66243d2e2a","sri_lanka","matale",6,1,"matale_6_1",80.6184,7.54554,2021,1,"midslope","thicket",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"352","uuid:5c02f75b-5933-45a5-bec6-1df877cc13b1","sri_lanka","matale",6,2,"matale_6_2",80.6269,7.5402,2021,1,"bottomland","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"woodlot"
"353","uuid:1f668a9c-c7d0-4d87-9564-cff0092ae863","sri_lanka","matale",6,5,"matale_6_5",80.6241,7.53811,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"woodlot"
"354","uuid:d73e1cb0-aa56-418c-944a-eeacc21d1d99","sri_lanka","matale",6,7,"matale_6_7",80.6249,7.54055,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"woodlot"
"355","uuid:78b59d69-b055-4334-8750-bf6f3331ff85","sri_lanka","matale",6,10,"matale_6_10",80.62,7.53765,2021,0,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"annual_agroforestry"
"356","uuid:452c6018-bf8e-4ab7-a00e-5fe50c853de9","sri_lanka","matale",6,11,"matale_6_11",80.6242,7.5406,2021,1,"midslope","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"woodlot"
"357","uuid:537f6d68-6b64-44d8-b6f8-4cf51d12214a","sri_lanka","matale",6,12,"matale_6_12",80.6263,7.54599,2021,1,"midslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"358","uuid:d1f0bd4e-755c-472c-8432-0e3d1cb4ecc6","sri_lanka","matale",6,13,"matale_6_13",80.6217,7.5454,2021,1,"bottomland","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"359","uuid:57343443-ef72-4860-8696-1c1a2cffcb95","sri_lanka","matale",6,14,"matale_6_14",80.6234,7.54604,2021,1,"midslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"360","uuid:477e02e3-44f0-416d-a58b-7958a1ca8c83","sri_lanka","matale",6,15,"matale_6_15",80.6242,7.53964,2021,1,"midslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"woodlot"
"361","uuid:aa55455e-de7b-4e9f-96b4-5d18bf78fbad","sri_lanka","matale",7,1,"matale_7_1",80.6245,7.56666,2021,1,"bottomland","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"362","uuid:4706cd6d-10e8-452f-a734-806a7cec173b","sri_lanka","matale",7,3,"matale_7_3",80.6238,7.56882,2021,1,"bottomland","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"363","uuid:8c11b52f-59d1-4399-b725-7520003194c0","sri_lanka","matale",7,4,"matale_7_4",80.6174,7.56818,2021,1,"midslope","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"fallow"
"364","uuid:8d0487eb-1716-4c2a-9ce7-731f7fc5b9c9","sri_lanka","matale",7,6,"matale_7_6",80.626,7.56038,2021,1,"upland","other",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"365","uuid:64703d22-7267-4acf-aa9a-3281c75ee39f","sri_lanka","matale",7,7,"matale_7_7",80.6249,7.56743,2021,1,"bottomland","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"366","uuid:0c5903be-495c-4c85-8850-dcce61f60553","sri_lanka","matale",7,10,"matale_7_10",80.6198,7.5621,2021,1,"upland","other",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"367","uuid:1dc4d883-bd43-4879-9327-070ac836d76a","sri_lanka","matale",7,11,"matale_7_11",80.6248,7.56639,2021,1,"footslope","bushland",1,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"368","uuid:c319fc1d-f27d-4e60-b2ba-b0ba51f27399","sri_lanka","matale",7,12,"matale_7_12",80.6171,7.56716,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"369","uuid:7d6efe08-c8d7-4105-ae3d-1994e29fe711","sri_lanka","matale",7,13,"matale_7_13",80.6212,7.56253,2021,1,"ridge_crest","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"370","uuid:078c671d-adc3-4b79-890f-c5de307886aa","sri_lanka","matale",7,14,"matale_7_14",80.6247,7.56813,2021,1,"bottomland","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"371","uuid:583494b4-5865-4986-a2eb-28084182e09f","sri_lanka","matale",8,1,"matale_8_1",80.629,7.5849,2021,1,"bottomland","bushland",0,0,1,0,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"372","uuid:a4fb1a40-1e45-41d0-b113-574c0f0679ac","sri_lanka","matale",8,2,"matale_8_2",80.6243,7.58427,2021,1,"bottomland","bushland",0,0,1,0,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"373","uuid:3bef1042-5d84-4449-bb4d-b74e4f0fc754","sri_lanka","matale",8,4,"matale_8_4",80.6266,7.58981,2021,1,"bottomland","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"woodlot"
"374","uuid:2e55bdaa-9e75-4963-b5b7-1cb064663ccc","sri_lanka","matale",8,5,"matale_8_5",80.6224,7.58124,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"fallow"
"375","uuid:4a88cd08-63c4-48a6-8b6b-83c0770f47f2","sri_lanka","matale",8,8,"matale_8_8",80.6254,7.58025,2021,1,"bottomland","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"woodlot"
"376","uuid:7abae607-86b0-4fe8-b65f-3ba033233566","sri_lanka","matale",8,9,"matale_8_9",80.6269,7.58556,2021,1,"footslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"377","uuid:91064387-c26b-4b22-b288-9b7634623387","sri_lanka","matale",8,10,"matale_8_10",80.623,7.58584,2021,0,"footslope","thicket",0,0,1,1,0,0,0,0,0,0,0,0,"fallow"
"378","uuid:b7d662eb-ccc2-45d0-8ac0-50e35fea339a","sri_lanka","matale",8,11,"matale_8_11",80.6299,7.58145,2021,1,"upland","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"379","uuid:b3002311-01ad-4a28-940d-f2cf6b1fa456","sri_lanka","matale",8,12,"matale_8_12",80.6271,7.58372,2021,1,"bottomland","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"fallow"
"380","uuid:7fe15f78-5caa-4050-9936-d5bf8ce11233","sri_lanka","matale",8,14,"matale_8_14",80.6252,7.58456,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"381","uuid:911e610b-68b9-4997-954a-ad910e7b9f27","sri_lanka","matale",9,2,"matale_9_2",80.6543,7.51992,2021,1,"footslope","other",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"382","uuid:5a3cf8d4-c437-4453-aac1-68cb4222ee9c","sri_lanka","matale",9,3,"matale_9_3",80.6516,7.51875,2021,1,"bottomland","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"woodlot"
"383","uuid:089af941-cf10-4e3b-9756-24ce9c06f5f9","sri_lanka","matale",9,4,"matale_9_4",80.6544,7.51496,2021,1,"footslope","bushland",0,0,1,0,0,0,0,0,0,1,0,0,"perennial_crop"
"384","uuid:d5441e25-4cf5-44a4-b472-ebfef53f69a2","sri_lanka","matale",9,5,"matale_9_5",80.6472,7.51509,2021,1,"footslope","cropland",0,0,1,0,1,0,0,0,0,0,0,0,"annual_crop"
"385","uuid:2fef9e79-0228-47a4-ab7e-628361de67d1","sri_lanka","matale",9,6,"matale_9_6",80.6456,7.51389,2021,1,"bottomland","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"386","uuid:a92e5da2-f0e5-4110-b5d6-e9322c336d6b","sri_lanka","matale",9,7,"matale_9_7",80.6473,7.5137,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"387","uuid:56e01743-f53c-4e03-809e-4bd7ea6886b2","sri_lanka","matale",9,9,"matale_9_9",80.6453,7.51716,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"388","uuid:9ac61ba0-70c1-453e-a477-ec9e53e12399","sri_lanka","matale",9,11,"matale_9_11",80.6545,7.5145,2021,1,"midslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"389","uuid:5e54e8ca-a7c8-46a5-890e-b0c55ef5a95f","sri_lanka","matale",9,13,"matale_9_13",80.6531,7.51939,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"390","uuid:f0208ee3-97a8-4b29-bf4c-39e47599cb29","sri_lanka","matale",9,14,"matale_9_14",80.6526,7.515,2021,1,"upland","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"woodlot"
"391","uuid:694e62fe-4eff-4914-afe8-4bcb275d952a","sri_lanka","matale",10,2,"matale_10_2",80.6526,7.54528,2021,1,"footslope","cropland",1,1,1,0,1,0,0,0,0,0,0,0,"annual_agroforestry"
"392","uuid:4c6f50f1-3bd2-484c-8752-b161a86707e2","sri_lanka","matale",10,3,"matale_10_3",80.6444,7.54765,2021,0,"midslope","wooded_grassland",0,0,1,0,0,0,0,1,1,0,0,0,"other"
"393","uuid:103491f5-b21c-44ab-ac80-e11d9c87f0a4","sri_lanka","matale",10,4,"matale_10_4",80.6453,7.5497,2021,0,"midslope","grassland",1,1,1,1,0,0,1,0,1,0,0,0,"fallow"
"394","uuid:6009fe53-8979-4eaf-9200-399ac973f5ce","sri_lanka","matale",10,5,"matale_10_5",80.6533,7.54211,2021,1,"bottomland","bushland",1,0,1,0,0,0,0,0,0,1,0,0,"perennial_crop"
"395","uuid:4565ce7a-8c1e-476b-b121-c4b85295155f","sri_lanka","matale",10,6,"matale_10_6",80.6447,7.54701,2021,1,"midslope","shrubland",0,0,1,1,0,0,0,0,0,0,1,0,"perennial_crop"
"396","uuid:f84bcdc8-199f-41fe-ac0a-ff6e2d9aafad","sri_lanka","matale",10,7,"matale_10_7",80.645,7.54592,2021,1,"midslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"woodlot"
"397","uuid:979dd572-b6be-4a47-b985-edc6d631ce41","sri_lanka","matale",10,10,"matale_10_10",80.6451,7.54455,2021,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"fallow"
"398","uuid:9af06ab9-1b7b-4e9b-9d2e-3c2850f195ba","sri_lanka","matale",10,13,"matale_10_13",80.6502,7.5445,2021,0,"bottomland","freshwater_aquatic",0,0,1,0,0,0,0,0,0,0,0,1,"protected_area"
"399","uuid:0bae3b9b-915a-4765-922a-6afcff147da3","sri_lanka","matale",10,14,"matale_10_14",80.6461,7.54983,2021,0,"midslope","grassland",1,1,0,0,0,0,1,0,1,0,0,0,"fallow"
"400","uuid:09ee2148-0f19-4432-8b92-65ac4cb08949","sri_lanka","matale",10,15,"matale_10_15",80.6478,7.5435,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"401","uuid:786b5bae-d411-465f-b9ca-19d66ae985b8","sri_lanka","matale",11,1,"matale_11_1",80.6486,7.56485,2021,1,"midslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"402","uuid:8ae14243-bb1f-4106-aea2-951c62c2de74","sri_lanka","matale",11,3,"matale_11_3",80.6495,7.56024,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"403","uuid:ca1e5dbe-db8b-431b-b4e2-f484a740d26f","sri_lanka","matale",11,4,"matale_11_4",80.6517,7.56067,2021,1,"midslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"404","uuid:983e2574-839c-4b45-8d57-ad15ec98a0ba","sri_lanka","matale",11,5,"matale_11_5",80.648,7.56577,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"woodlot"
"405","uuid:b8ca3f70-888a-4198-8535-f437f262f3d3","sri_lanka","matale",11,6,"matale_11_6",80.6513,7.55908,2021,1,"footslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"406","uuid:4b88612d-0979-4cc1-b09b-8bbd4b8e0a72","sri_lanka","matale",11,10,"matale_11_10",80.6558,7.562,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"407","uuid:08475c38-2b3b-4a23-900b-f86e2fd195d3","sri_lanka","matale",11,12,"matale_11_12",80.6487,7.56299,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"woodlot"
"408","uuid:bbafb93c-7b5b-431b-b6e6-8e73ad29f07a","sri_lanka","matale",11,13,"matale_11_13",80.6511,7.56372,2021,1,"midslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"409","uuid:4857ab86-6c54-4e83-870a-3cf0fac4a053","sri_lanka","matale",11,14,"matale_11_14",80.6492,7.55971,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"410","uuid:f7d46aef-9d13-4365-9c4c-afbd77357553","sri_lanka","matale",11,15,"matale_11_15",80.6515,7.55995,2021,1,"footslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"411","uuid:2d9ebef0-2d6d-41fc-b6ae-727673afaac4","sri_lanka","matale",12,2,"matale_12_2",80.642,7.58546,2021,1,"upland","wooded_grassland",0,1,0,0,0,0,0,1,1,0,0,0,"perennial_crop"
"412","uuid:97364d14-7970-41d1-8a0a-1a6cfc4a55d3","sri_lanka","matale",12,3,"matale_12_3",80.6461,7.59306,2021,0,"footslope","grassland",0,1,0,0,0,0,1,0,1,0,0,0,"fallow"
"413","uuid:aa5b1242-6c8d-4d7e-8536-ca9d0acad4d9","sri_lanka","matale",12,6,"matale_12_6",80.6502,7.59322,2021,1,"footslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"414","uuid:650b4121-4254-4a89-93bc-752606db55c1","sri_lanka","matale",12,7,"matale_12_7",80.646,7.59004,2021,1,"midslope","thicket",0,1,0,1,0,0,0,0,0,0,0,0,"fallow"
"415","uuid:5faa71ce-164c-4182-9c64-e3d3cdb31c6e","sri_lanka","matale",12,8,"matale_12_8",80.6462,7.59361,2021,0,"midslope","grassland",0,1,0,0,0,0,1,0,1,0,0,0,"fallow"
"416","uuid:96a991de-004d-4bf4-975c-3543d5b1e7c2","sri_lanka","matale",12,10,"matale_12_10",80.6404,7.58885,2021,0,"midslope","grassland",0,1,0,0,0,0,1,0,1,0,0,0,"pasture_rangeland"
"417","uuid:cbbf69ff-313e-4241-8cb3-9804a3ebea9e","sri_lanka","matale",12,11,"matale_12_11",80.6457,7.5866,2021,0,"footslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"other"
"418","uuid:d3ebe350-dd32-47a4-99f0-e6d7f4b6f8c7","sri_lanka","matale",12,12,"matale_12_12",80.6455,7.58989,2021,0,"midslope","grassland",0,1,0,0,0,0,1,0,1,0,0,0,"other"
"419","uuid:88efc2be-7b8b-4cc0-bc7c-0679028fe93f","sri_lanka","matale",12,14,"matale_12_14",80.6462,7.59379,2021,0,"midslope","grassland",0,1,0,0,0,0,1,0,1,0,0,0,"fallow"
"420","uuid:873d7777-9a05-4b88-8664-88dce305c740","sri_lanka","matale",12,15,"matale_12_15",80.6456,7.58729,2021,0,"bottomland","shrubland",0,1,0,1,0,0,0,0,0,0,1,0,"other"
"421","uuid:8bb8eafd-9587-4634-a545-70841c44dbe1","sri_lanka","matale",13,1,"matale_13_1",80.6636,7.52177,2021,0,"footslope","thicket",0,1,0,1,0,0,0,0,0,0,0,0,"fallow"
"422","uuid:115cd22d-3772-42c2-8a00-fbbd50191bf5","sri_lanka","matale",13,2,"matale_13_2",80.6629,7.51992,2021,1,"midslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"423","uuid:e1142c59-e134-4180-ac10-cdd4b9cca298","sri_lanka","matale",13,3,"matale_13_3",80.6682,7.52551,2021,0,"bottomland","freshwater_aquatic",0,1,1,1,0,0,0,0,0,0,0,1,"protected_area"
"424","uuid:389c2d6f-a610-4036-85ba-8add7c903ca3","sri_lanka","matale",13,7,"matale_13_7",80.6652,7.52297,2021,1,"footslope","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"perennial_crop"
"425","uuid:98f21cbe-828d-4928-8e36-44c63fbcac61","sri_lanka","matale",13,8,"matale_13_8",80.6683,7.52491,2021,0,"footslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"426","uuid:84abf52e-ca2c-46ed-80d2-f721cb38da21","sri_lanka","matale",13,10,"matale_13_10",80.6639,7.51804,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"427","uuid:00ad5989-390b-4899-8fb1-5c266e85f033","sri_lanka","matale",13,11,"matale_13_11",80.6666,7.51808,2021,0,"bottomland","grassland",0,1,0,0,0,0,1,0,1,0,0,0,"fallow"
"428","uuid:11f8875f-d88e-4d0d-8e94-eb36f7222497","sri_lanka","matale",13,12,"matale_13_12",80.6714,7.52448,2021,0,"footslope","other",0,1,1,1,0,0,0,0,0,0,0,0,"other"
"429","uuid:c150ebf9-a0f8-48e9-b284-dc7108638a69","sri_lanka","matale",13,14,"matale_13_14",80.663,7.5235,2021,1,"midslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"430","uuid:b1f3c4e9-9250-472f-a3c8-bc0d8c238dde","sri_lanka","matale",13,15,"matale_13_15",80.6713,7.51859,2021,1,"midslope","cropland",0,1,1,1,1,0,0,0,0,0,0,0,"annual_crop"
"431","uuid:3c5f2115-8764-41de-87c1-179c2cf9a765","sri_lanka","matale",14,1,"matale_14_1",80.6655,7.54733,2021,1,"midslope","bushland",0,0,1,0,0,0,0,0,0,1,0,0,"perennial_crop"
"432","uuid:1b0f8a2e-2e83-492e-a92e-33c8f0d690a2","sri_lanka","matale",14,2,"matale_14_2",80.6663,7.5473,2021,0,"bottomland","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"433","uuid:6171763d-9a33-4fef-a908-9806fabbe401","sri_lanka","matale",14,3,"matale_14_3",80.6605,7.54165,2021,1,"footslope","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"perennial_crop"
"434","uuid:a9cc5490-3397-4225-aa8f-aae262fd878f","sri_lanka","matale",14,4,"matale_14_4",80.6635,7.54319,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"435","uuid:afa053b3-b163-40cc-bd65-2cdb2dd8dc2f","sri_lanka","matale",14,5,"matale_14_5",80.6632,7.54343,2021,1,"footslope","woodland",0,0,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"436","uuid:cb3ca328-2953-4698-a52e-602a43f24543","sri_lanka","matale",14,7,"matale_14_7",80.6602,7.54268,2021,1,"footslope","woodland",0,0,1,0,0,0,0,0,0,0,0,0,"perennial_crop"
"437","uuid:f6d791dd-c2f6-433b-8d59-f36108e30152","sri_lanka","matale",14,8,"matale_14_8",80.6696,7.54034,2021,0,"upland","thicket",0,1,1,1,0,0,0,0,0,0,0,0,"other"
"438","uuid:785905d6-8f52-4c18-b416-e72dd0311f3a","sri_lanka","matale",14,10,"matale_14_10",80.6655,7.53964,2021,1,"footslope","bushland",0,1,1,0,0,0,0,0,0,1,0,0,"perennial_crop"
"439","uuid:c4cf09f4-b710-400f-aa3a-d7f675471106","sri_lanka","matale",14,14,"matale_14_14",80.6602,7.54125,2021,1,"footslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"440","uuid:0477bc5f-1cd7-4d16-ad2e-38f6b1ae976a","sri_lanka","matale",14,15,"matale_14_15",80.6645,7.53863,2021,1,"footslope","bushland",0,0,1,1,0,0,0,0,0,1,0,0,"perennial_crop"
"441","uuid:cf406aea-f4c9-4e7a-9594-c8162fb99d7e","sri_lanka","matale",15,1,"matale_15_1",80.6738,7.57234,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"442","uuid:0bf2fbc7-831a-44ae-b8a6-cd53a340378a","sri_lanka","matale",15,2,"matale_15_2",80.6728,7.566,2021,1,"upland","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"443","uuid:824c59ae-cd47-46a4-a0e1-a24d775e3128","sri_lanka","matale",15,4,"matale_15_4",80.6763,7.57429,2021,1,"midslope","bushland",0,1,1,0,0,0,0,0,0,1,0,0,"perennial_crop"
"444","uuid:72ebbc7d-c89d-458a-8b1e-29746916bf85","sri_lanka","matale",15,6,"matale_15_6",80.6712,7.57175,2021,1,"midslope","bushland",1,1,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"445","uuid:7c9ffa0f-4a51-4968-9dee-e9c87c0e27a5","sri_lanka","matale",15,7,"matale_15_7",80.6717,7.56775,2021,1,"footslope","cropland",1,1,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"446","uuid:7bd5a231-9e1d-44eb-b3ac-91a52aa9e502","sri_lanka","matale",15,9,"matale_15_9",80.674,7.57077,2021,1,"midslope","woodland",0,1,1,0,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"447","uuid:bf6fdff0-5f31-4311-be89-3699a688c0ff","sri_lanka","matale",15,10,"matale_15_10",80.6716,7.57212,2021,0,"midslope","forest",0,1,1,1,0,1,0,0,0,0,0,0,"protected_area"
"448","uuid:1a572c64-da09-4dd1-9ebd-d2c9d63ced16","sri_lanka","matale",15,11,"matale_15_11",80.6772,7.57259,2021,1,"upland","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"449","uuid:4c4e399c-1757-4963-8169-389776706322","sri_lanka","matale",15,13,"matale_15_13",80.6719,7.56807,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"450","uuid:c5257cc9-bb73-4f5e-93bc-1de79f4e1983","sri_lanka","matale",15,15,"matale_15_15",80.6748,7.57212,2021,1,"midslope","other",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"451","uuid:7e074461-e128-4917-b6a3-0da89dc3af58","sri_lanka","matale",16,1,"matale_16_1",80.6688,7.59327,2021,1,"midslope","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_crop"
"452","uuid:b0a37552-2716-4b21-9edb-0b861b643547","sri_lanka","matale",16,4,"matale_16_4",80.6702,7.58656,2021,0,"bottomland","freshwater_aquatic",0,0,1,1,0,0,0,0,0,0,0,1,"protected_area"
"453","uuid:023e27a2-b5ab-40ea-99b2-f1bc14cd3c34","sri_lanka","matale",16,5,"matale_16_5",80.673,7.59056,2021,1,"upland","woodland",0,1,1,1,0,0,0,0,0,0,0,0,"woodlot"
"454","uuid:eb5b82a6-25de-4a06-a5ba-0aed33ff7eaa","sri_lanka","matale",16,8,"matale_16_8",80.6739,7.59006,2021,1,"midslope","thicket",0,1,1,1,0,0,0,0,0,0,0,0,"perennial_agroforestry"
"455","uuid:dfdcd37f-7efc-47b2-9663-ad9fe91750cc","sri_lanka","matale",16,9,"matale_16_9",80.6726,7.58526,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_agroforestry"
"456","uuid:4ab6d55d-c800-4417-b57b-bc0edcb1a946","sri_lanka","matale",16,10,"matale_16_10",80.6716,7.59184,2021,1,"midslope","bushland",0,1,1,0,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"457","uuid:8a929e4f-6aae-4dae-a681-61ec9241f006","sri_lanka","matale",16,12,"matale_16_12",80.6688,7.58744,2021,1,"footslope","bushland",0,1,1,1,0,0,0,0,0,1,0,0,"perennial_agroforestry"
"458","uuid:d584737d-4ad1-4520-9c4d-38737f572879","sri_lanka","matale",16,13,"matale_16_13",80.6678,7.58798,2021,1,"footslope","cropland",0,1,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"459","uuid:5ebf0fc9-9233-41f9-9c6f-0391e0888236","sri_lanka","matale",16,14,"matale_16_14",80.6689,7.58784,2021,1,"footslope","cropland",0,0,0,0,1,0,0,0,0,0,0,0,"annual_crop"
"460","uuid:e9ff9791-4280-408d-802a-d3afb5ffba92","sri_lanka","matale",16,15,"matale_16_15",80.673,7.58542,2021,1,"bottomland","freshwater_aquatic",0,0,1,0,0,0,0,0,0,0,0,1,"annual_crop"
